
 OUTPUT FROM bailey_pset7_problem2.m 

 Finding Eigenvectors and Eigenvalues Using Shifted Power Method 
 Using x same as the initial guess vector. 
Iter.    x(1)      x(2)          x(3)          x(4)        x(n-3)      x(n-2)      x(n-1)        x(n)        lambda       check
3874 +1.54746e-01 -2.75000e-01 +3.38292e-01 -3.40660e-01 -3.40660e-01 +3.38292e-01 -2.75000e-01 +1.54746e-01 +5.85393e-04 +1.43307e-05 
3875 -1.54721e-01 +2.74963e-01 -3.38262e-01 +3.40652e-01 +3.40652e-01 -3.38262e-01 +2.74963e-01 -1.54721e-01 +5.85389e-04 +1.43260e-05 
3876 +1.54696e-01 -2.74927e-01 +3.38232e-01 -3.40644e-01 -3.40644e-01 +3.38232e-01 -2.74927e-01 +1.54696e-01 +5.85385e-04 +1.43213e-05 
3877 -1.54671e-01 +2.74890e-01 -3.38202e-01 +3.40635e-01 +3.40635e-01 -3.38202e-01 +2.74890e-01 -1.54671e-01 +5.85380e-04 +1.43166e-05 
3878 +1.54646e-01 -2.74853e-01 +3.38171e-01 -3.40627e-01 -3.40627e-01 +3.38171e-01 -2.74853e-01 +1.54646e-01 +5.85376e-04 +1.43119e-05 
3879 -1.54621e-01 +2.74816e-01 -3.38141e-01 +3.40619e-01 +3.40619e-01 -3.38141e-01 +2.74816e-01 -1.54621e-01 +5.85372e-04 +1.43072e-05 
3880 +1.54597e-01 -2.74779e-01 +3.38111e-01 -3.40611e-01 -3.40611e-01 +3.38111e-01 -2.74779e-01 +1.54597e-01 +5.85368e-04 +1.43025e-05 
3881 -1.54572e-01 +2.74742e-01 -3.38081e-01 +3.40603e-01 +3.40603e-01 -3.38081e-01 +2.74742e-01 -1.54572e-01 +5.85364e-04 +1.42977e-05 
3882 +1.54547e-01 -2.74706e-01 +3.38051e-01 -3.40594e-01 -3.40594e-01 +3.38051e-01 -2.74706e-01 +1.54547e-01 +5.85360e-04 +1.42930e-05 
3883 -1.54522e-01 +2.74669e-01 -3.38021e-01 +3.40586e-01 +3.40586e-01 -3.38021e-01 +2.74669e-01 -1.54522e-01 +5.85356e-04 +1.42883e-05 
3884 +1.54497e-01 -2.74632e-01 +3.37991e-01 -3.40578e-01 -3.40578e-01 +3.37991e-01 -2.74632e-01 +1.54497e-01 +5.85352e-04 +1.42836e-05 
3885 -1.54473e-01 +2.74595e-01 -3.37961e-01 +3.40570e-01 +3.40570e-01 -3.37961e-01 +2.74595e-01 -1.54473e-01 +5.85348e-04 +1.42789e-05 
3886 +1.54448e-01 -2.74558e-01 +3.37931e-01 -3.40561e-01 -3.40561e-01 +3.37931e-01 -2.74558e-01 +1.54448e-01 +5.85344e-04 +1.42742e-05 
3887 -1.54423e-01 +2.74522e-01 -3.37901e-01 +3.40553e-01 +3.40553e-01 -3.37901e-01 +2.74522e-01 -1.54423e-01 +5.85340e-04 +1.42695e-05 
3888 +1.54399e-01 -2.74485e-01 +3.37870e-01 -3.40545e-01 -3.40545e-01 +3.37870e-01 -2.74485e-01 +1.54399e-01 +5.85336e-04 +1.42648e-05 
3889 -1.54374e-01 +2.74448e-01 -3.37840e-01 +3.40537e-01 +3.40537e-01 -3.37840e-01 +2.74448e-01 -1.54374e-01 +5.85332e-04 +1.42601e-05 
3890 +1.54349e-01 -2.74412e-01 +3.37810e-01 -3.40528e-01 -3.40528e-01 +3.37810e-01 -2.74412e-01 +1.54349e-01 +5.85328e-04 +1.42554e-05 
3891 -1.54324e-01 +2.74375e-01 -3.37780e-01 +3.40520e-01 +3.40520e-01 -3.37780e-01 +2.74375e-01 -1.54324e-01 +5.85324e-04 +1.42507e-05 
3892 +1.54300e-01 -2.74338e-01 +3.37750e-01 -3.40512e-01 -3.40512e-01 +3.37750e-01 -2.74338e-01 +1.54300e-01 +5.85320e-04 +1.42460e-05 
3893 -1.54275e-01 +2.74302e-01 -3.37720e-01 +3.40503e-01 +3.40503e-01 -3.37720e-01 +2.74302e-01 -1.54275e-01 +5.85316e-04 +1.42413e-05 
3894 +1.54250e-01 -2.74265e-01 +3.37690e-01 -3.40495e-01 -3.40495e-01 +3.37690e-01 -2.74265e-01 +1.54250e-01 +5.85312e-04 +1.42366e-05 
3895 -1.54226e-01 +2.74228e-01 -3.37660e-01 +3.40487e-01 +3.40487e-01 -3.37660e-01 +2.74228e-01 -1.54226e-01 +5.85308e-04 +1.42319e-05 
3896 +1.54201e-01 -2.74192e-01 +3.37630e-01 -3.40478e-01 -3.40478e-01 +3.37630e-01 -2.74192e-01 +1.54201e-01 +5.85304e-04 +1.42272e-05 
3897 -1.54176e-01 +2.74155e-01 -3.37600e-01 +3.40470e-01 +3.40470e-01 -3.37600e-01 +2.74155e-01 -1.54176e-01 +5.85300e-04 +1.42225e-05 
3898 +1.54152e-01 -2.74118e-01 +3.37570e-01 -3.40462e-01 -3.40462e-01 +3.37570e-01 -2.74118e-01 +1.54152e-01 +5.85296e-04 +1.42178e-05 
3899 -1.54127e-01 +2.74082e-01 -3.37540e-01 +3.40453e-01 +3.40453e-01 -3.37540e-01 +2.74082e-01 -1.54127e-01 +5.85292e-04 +1.42131e-05 
3900 +1.54103e-01 -2.74045e-01 +3.37510e-01 -3.40445e-01 -3.40445e-01 +3.37510e-01 -2.74045e-01 +1.54103e-01 +5.85288e-04 +1.42084e-05 
3901 -1.54078e-01 +2.74009e-01 -3.37480e-01 +3.40436e-01 +3.40436e-01 -3.37480e-01 +2.74009e-01 -1.54078e-01 +5.85284e-04 +1.42038e-05 
3902 +1.54053e-01 -2.73972e-01 +3.37450e-01 -3.40428e-01 -3.40428e-01 +3.37450e-01 -2.73972e-01 +1.54053e-01 +5.85280e-04 +1.41991e-05 
3903 -1.54029e-01 +2.73936e-01 -3.37420e-01 +3.40420e-01 +3.40420e-01 -3.37420e-01 +2.73936e-01 -1.54029e-01 +5.85276e-04 +1.41944e-05 
3904 +1.54004e-01 -2.73899e-01 +3.37390e-01 -3.40411e-01 -3.40411e-01 +3.37390e-01 -2.73899e-01 +1.54004e-01 +5.85272e-04 +1.41897e-05 
3905 -1.53980e-01 +2.73862e-01 -3.37360e-01 +3.40403e-01 +3.40403e-01 -3.37360e-01 +2.73862e-01 -1.53980e-01 +5.85268e-04 +1.41850e-05 
3906 +1.53955e-01 -2.73826e-01 +3.37330e-01 -3.40394e-01 -3.40394e-01 +3.37330e-01 -2.73826e-01 +1.53955e-01 +5.85264e-04 +1.41803e-05 
3907 -1.53931e-01 +2.73789e-01 -3.37300e-01 +3.40386e-01 +3.40386e-01 -3.37300e-01 +2.73789e-01 -1.53931e-01 +5.85260e-04 +1.41757e-05 
3908 +1.53906e-01 -2.73753e-01 +3.37270e-01 -3.40378e-01 -3.40378e-01 +3.37270e-01 -2.73753e-01 +1.53906e-01 +5.85256e-04 +1.41710e-05 
3909 -1.53882e-01 +2.73717e-01 -3.37240e-01 +3.40369e-01 +3.40369e-01 -3.37240e-01 +2.73717e-01 -1.53882e-01 +5.85252e-04 +1.41663e-05 
3910 +1.53857e-01 -2.73680e-01 +3.37210e-01 -3.40361e-01 -3.40361e-01 +3.37210e-01 -2.73680e-01 +1.53857e-01 +5.85248e-04 +1.41616e-05 
3911 -1.53833e-01 +2.73644e-01 -3.37180e-01 +3.40352e-01 +3.40352e-01 -3.37180e-01 +2.73644e-01 -1.53833e-01 +5.85244e-04 +1.41569e-05 
3912 +1.53808e-01 -2.73607e-01 +3.37150e-01 -3.40344e-01 -3.40344e-01 +3.37150e-01 -2.73607e-01 +1.53808e-01 +5.85240e-04 +1.41523e-05 
3913 -1.53784e-01 +2.73571e-01 -3.37120e-01 +3.40335e-01 +3.40335e-01 -3.37120e-01 +2.73571e-01 -1.53784e-01 +5.85236e-04 +1.41476e-05 
3914 +1.53759e-01 -2.73534e-01 +3.37090e-01 -3.40327e-01 -3.40327e-01 +3.37090e-01 -2.73534e-01 +1.53759e-01 +5.85232e-04 +1.41429e-05 
3915 -1.53735e-01 +2.73498e-01 -3.37060e-01 +3.40318e-01 +3.40318e-01 -3.37060e-01 +2.73498e-01 -1.53735e-01 +5.85228e-04 +1.41382e-05 
3916 +1.53710e-01 -2.73462e-01 +3.37030e-01 -3.40310e-01 -3.40310e-01 +3.37030e-01 -2.73462e-01 +1.53710e-01 +5.85224e-04 +1.41336e-05 
3917 -1.53686e-01 +2.73425e-01 -3.37000e-01 +3.40301e-01 +3.40301e-01 -3.37000e-01 +2.73425e-01 -1.53686e-01 +5.85220e-04 +1.41289e-05 
3918 +1.53661e-01 -2.73389e-01 +3.36970e-01 -3.40293e-01 -3.40293e-01 +3.36970e-01 -2.73389e-01 +1.53661e-01 +5.85216e-04 +1.41242e-05 
3919 -1.53637e-01 +2.73352e-01 -3.36940e-01 +3.40284e-01 +3.40284e-01 -3.36940e-01 +2.73352e-01 -1.53637e-01 +5.85212e-04 +1.41196e-05 
3920 +1.53613e-01 -2.73316e-01 +3.36910e-01 -3.40276e-01 -3.40276e-01 +3.36910e-01 -2.73316e-01 +1.53613e-01 +5.85208e-04 +1.41149e-05 
3921 -1.53588e-01 +2.73280e-01 -3.36881e-01 +3.40267e-01 +3.40267e-01 -3.36881e-01 +2.73280e-01 -1.53588e-01 +5.85204e-04 +1.41102e-05 
3922 +1.53564e-01 -2.73244e-01 +3.36851e-01 -3.40259e-01 -3.40259e-01 +3.36851e-01 -2.73244e-01 +1.53564e-01 +5.85200e-04 +1.41056e-05 
3923 -1.53539e-01 +2.73207e-01 -3.36821e-01 +3.40250e-01 +3.40250e-01 -3.36821e-01 +2.73207e-01 -1.53539e-01 +5.85196e-04 +1.41009e-05 
3924 +1.53515e-01 -2.73171e-01 +3.36791e-01 -3.40242e-01 -3.40242e-01 +3.36791e-01 -2.73171e-01 +1.53515e-01 +5.85192e-04 +1.40962e-05 
3925 -1.53491e-01 +2.73135e-01 -3.36761e-01 +3.40233e-01 +3.40233e-01 -3.36761e-01 +2.73135e-01 -1.53491e-01 +5.85188e-04 +1.40916e-05 
3926 +1.53466e-01 -2.73098e-01 +3.36731e-01 -3.40224e-01 -3.40224e-01 +3.36731e-01 -2.73098e-01 +1.53466e-01 +5.85185e-04 +1.40869e-05 
3927 -1.53442e-01 +2.73062e-01 -3.36701e-01 +3.40216e-01 +3.40216e-01 -3.36701e-01 +2.73062e-01 -1.53442e-01 +5.85181e-04 +1.40823e-05 
3928 +1.53418e-01 -2.73026e-01 +3.36671e-01 -3.40207e-01 -3.40207e-01 +3.36671e-01 -2.73026e-01 +1.53418e-01 +5.85177e-04 +1.40776e-05 
3929 -1.53393e-01 +2.72990e-01 -3.36641e-01 +3.40199e-01 +3.40199e-01 -3.36641e-01 +2.72990e-01 -1.53393e-01 +5.85173e-04 +1.40729e-05 
3930 +1.53369e-01 -2.72953e-01 +3.36612e-01 -3.40190e-01 -3.40190e-01 +3.36612e-01 -2.72953e-01 +1.53369e-01 +5.85169e-04 +1.40683e-05 
3931 -1.53345e-01 +2.72917e-01 -3.36582e-01 +3.40182e-01 +3.40182e-01 -3.36582e-01 +2.72917e-01 -1.53345e-01 +5.85165e-04 +1.40636e-05 
3932 +1.53320e-01 -2.72881e-01 +3.36552e-01 -3.40173e-01 -3.40173e-01 +3.36552e-01 -2.72881e-01 +1.53320e-01 +5.85161e-04 +1.40590e-05 
3933 -1.53296e-01 +2.72845e-01 -3.36522e-01 +3.40164e-01 +3.40164e-01 -3.36522e-01 +2.72845e-01 -1.53296e-01 +5.85157e-04 +1.40543e-05 
3934 +1.53272e-01 -2.72809e-01 +3.36492e-01 -3.40156e-01 -3.40156e-01 +3.36492e-01 -2.72809e-01 +1.53272e-01 +5.85153e-04 +1.40497e-05 
3935 -1.53248e-01 +2.72773e-01 -3.36462e-01 +3.40147e-01 +3.40147e-01 -3.36462e-01 +2.72773e-01 -1.53248e-01 +5.85149e-04 +1.40450e-05 
3936 +1.53223e-01 -2.72736e-01 +3.36432e-01 -3.40138e-01 -3.40138e-01 +3.36432e-01 -2.72736e-01 +1.53223e-01 +5.85145e-04 +1.40404e-05 
3937 -1.53199e-01 +2.72700e-01 -3.36403e-01 +3.40130e-01 +3.40130e-01 -3.36403e-01 +2.72700e-01 -1.53199e-01 +5.85141e-04 +1.40357e-05 
3938 +1.53175e-01 -2.72664e-01 +3.36373e-01 -3.40121e-01 -3.40121e-01 +3.36373e-01 -2.72664e-01 +1.53175e-01 +5.85138e-04 +1.40311e-05 
3939 -1.53151e-01 +2.72628e-01 -3.36343e-01 +3.40112e-01 +3.40112e-01 -3.36343e-01 +2.72628e-01 -1.53151e-01 +5.85134e-04 +1.40264e-05 
3940 +1.53126e-01 -2.72592e-01 +3.36313e-01 -3.40104e-01 -3.40104e-01 +3.36313e-01 -2.72592e-01 +1.53126e-01 +5.85130e-04 +1.40218e-05 
3941 -1.53102e-01 +2.72556e-01 -3.36283e-01 +3.40095e-01 +3.40095e-01 -3.36283e-01 +2.72556e-01 -1.53102e-01 +5.85126e-04 +1.40171e-05 
3942 +1.53078e-01 -2.72520e-01 +3.36253e-01 -3.40086e-01 -3.40086e-01 +3.36253e-01 -2.72520e-01 +1.53078e-01 +5.85122e-04 +1.40125e-05 
3943 -1.53054e-01 +2.72484e-01 -3.36224e-01 +3.40078e-01 +3.40078e-01 -3.36224e-01 +2.72484e-01 -1.53054e-01 +5.85118e-04 +1.40079e-05 
3944 +1.53030e-01 -2.72448e-01 +3.36194e-01 -3.40069e-01 -3.40069e-01 +3.36194e-01 -2.72448e-01 +1.53030e-01 +5.85114e-04 +1.40032e-05 
3945 -1.53006e-01 +2.72412e-01 -3.36164e-01 +3.40060e-01 +3.40060e-01 -3.36164e-01 +2.72412e-01 -1.53006e-01 +5.85110e-04 +1.39986e-05 
3946 +1.52981e-01 -2.72376e-01 +3.36134e-01 -3.40052e-01 -3.40052e-01 +3.36134e-01 -2.72376e-01 +1.52981e-01 +5.85106e-04 +1.39939e-05 
3947 -1.52957e-01 +2.72340e-01 -3.36104e-01 +3.40043e-01 +3.40043e-01 -3.36104e-01 +2.72340e-01 -1.52957e-01 +5.85103e-04 +1.39893e-05 
3948 +1.52933e-01 -2.72304e-01 +3.36075e-01 -3.40034e-01 -3.40034e-01 +3.36075e-01 -2.72304e-01 +1.52933e-01 +5.85099e-04 +1.39847e-05 
3949 -1.52909e-01 +2.72268e-01 -3.36045e-01 +3.40025e-01 +3.40025e-01 -3.36045e-01 +2.72268e-01 -1.52909e-01 +5.85095e-04 +1.39800e-05 
3950 +1.52885e-01 -2.72232e-01 +3.36015e-01 -3.40017e-01 -3.40017e-01 +3.36015e-01 -2.72232e-01 +1.52885e-01 +5.85091e-04 +1.39754e-05 
3951 -1.52861e-01 +2.72196e-01 -3.35985e-01 +3.40008e-01 +3.40008e-01 -3.35985e-01 +2.72196e-01 -1.52861e-01 +5.85087e-04 +1.39708e-05 
3952 +1.52837e-01 -2.72160e-01 +3.35956e-01 -3.39999e-01 -3.39999e-01 +3.35956e-01 -2.72160e-01 +1.52837e-01 +5.85083e-04 +1.39661e-05 
3953 -1.52813e-01 +2.72124e-01 -3.35926e-01 +3.39990e-01 +3.39990e-01 -3.35926e-01 +2.72124e-01 -1.52813e-01 +5.85079e-04 +1.39615e-05 
3954 +1.52788e-01 -2.72088e-01 +3.35896e-01 -3.39982e-01 -3.39982e-01 +3.35896e-01 -2.72088e-01 +1.52788e-01 +5.85075e-04 +1.39569e-05 
3955 -1.52764e-01 +2.72052e-01 -3.35866e-01 +3.39973e-01 +3.39973e-01 -3.35866e-01 +2.72052e-01 -1.52764e-01 +5.85072e-04 +1.39523e-05 
3956 +1.52740e-01 -2.72016e-01 +3.35837e-01 -3.39964e-01 -3.39964e-01 +3.35837e-01 -2.72016e-01 +1.52740e-01 +5.85068e-04 +1.39476e-05 
3957 -1.52716e-01 +2.71980e-01 -3.35807e-01 +3.39955e-01 +3.39955e-01 -3.35807e-01 +2.71980e-01 -1.52716e-01 +5.85064e-04 +1.39430e-05 
3958 +1.52692e-01 -2.71944e-01 +3.35777e-01 -3.39946e-01 -3.39946e-01 +3.35777e-01 -2.71944e-01 +1.52692e-01 +5.85060e-04 +1.39384e-05 
3959 -1.52668e-01 +2.71909e-01 -3.35747e-01 +3.39938e-01 +3.39938e-01 -3.35747e-01 +2.71909e-01 -1.52668e-01 +5.85056e-04 +1.39338e-05 
3960 +1.52644e-01 -2.71873e-01 +3.35718e-01 -3.39929e-01 -3.39929e-01 +3.35718e-01 -2.71873e-01 +1.52644e-01 +5.85052e-04 +1.39291e-05 
3961 -1.52620e-01 +2.71837e-01 -3.35688e-01 +3.39920e-01 +3.39920e-01 -3.35688e-01 +2.71837e-01 -1.52620e-01 +5.85048e-04 +1.39245e-05 
3962 +1.52596e-01 -2.71801e-01 +3.35658e-01 -3.39911e-01 -3.39911e-01 +3.35658e-01 -2.71801e-01 +1.52596e-01 +5.85045e-04 +1.39199e-05 
3963 -1.52572e-01 +2.71765e-01 -3.35629e-01 +3.39902e-01 +3.39902e-01 -3.35629e-01 +2.71765e-01 -1.52572e-01 +5.85041e-04 +1.39153e-05 
3964 +1.52548e-01 -2.71729e-01 +3.35599e-01 -3.39893e-01 -3.39893e-01 +3.35599e-01 -2.71729e-01 +1.52548e-01 +5.85037e-04 +1.39107e-05 
3965 -1.52524e-01 +2.71694e-01 -3.35569e-01 +3.39885e-01 +3.39885e-01 -3.35569e-01 +2.71694e-01 -1.52524e-01 +5.85033e-04 +1.39060e-05 
3966 +1.52500e-01 -2.71658e-01 +3.35540e-01 -3.39876e-01 -3.39876e-01 +3.35540e-01 -2.71658e-01 +1.52500e-01 +5.85029e-04 +1.39014e-05 
3967 -1.52476e-01 +2.71622e-01 -3.35510e-01 +3.39867e-01 +3.39867e-01 -3.35510e-01 +2.71622e-01 -1.52476e-01 +5.85025e-04 +1.38968e-05 
3968 +1.52452e-01 -2.71586e-01 +3.35480e-01 -3.39858e-01 -3.39858e-01 +3.35480e-01 -2.71586e-01 +1.52452e-01 +5.85022e-04 +1.38922e-05 
3969 -1.52428e-01 +2.71551e-01 -3.35450e-01 +3.39849e-01 +3.39849e-01 -3.35450e-01 +2.71551e-01 -1.52428e-01 +5.85018e-04 +1.38876e-05 
3970 +1.52405e-01 -2.71515e-01 +3.35421e-01 -3.39840e-01 -3.39840e-01 +3.35421e-01 -2.71515e-01 +1.52405e-01 +5.85014e-04 +1.38830e-05 
3971 -1.52381e-01 +2.71479e-01 -3.35391e-01 +3.39831e-01 +3.39831e-01 -3.35391e-01 +2.71479e-01 -1.52381e-01 +5.85010e-04 +1.38784e-05 
3972 +1.52357e-01 -2.71443e-01 +3.35362e-01 -3.39822e-01 -3.39822e-01 +3.35362e-01 -2.71443e-01 +1.52357e-01 +5.85006e-04 +1.38738e-05 
3973 -1.52333e-01 +2.71408e-01 -3.35332e-01 +3.39813e-01 +3.39813e-01 -3.35332e-01 +2.71408e-01 -1.52333e-01 +5.85003e-04 +1.38691e-05 
3974 +1.52309e-01 -2.71372e-01 +3.35302e-01 -3.39805e-01 -3.39805e-01 +3.35302e-01 -2.71372e-01 +1.52309e-01 +5.84999e-04 +1.38645e-05 
3975 -1.52285e-01 +2.71336e-01 -3.35273e-01 +3.39796e-01 +3.39796e-01 -3.35273e-01 +2.71336e-01 -1.52285e-01 +5.84995e-04 +1.38599e-05 
3976 +1.52261e-01 -2.71301e-01 +3.35243e-01 -3.39787e-01 -3.39787e-01 +3.35243e-01 -2.71301e-01 +1.52261e-01 +5.84991e-04 +1.38553e-05 
3977 -1.52237e-01 +2.71265e-01 -3.35213e-01 +3.39778e-01 +3.39778e-01 -3.35213e-01 +2.71265e-01 -1.52237e-01 +5.84987e-04 +1.38507e-05 
3978 +1.52214e-01 -2.71230e-01 +3.35184e-01 -3.39769e-01 -3.39769e-01 +3.35184e-01 -2.71230e-01 +1.52214e-01 +5.84984e-04 +1.38461e-05 
3979 -1.52190e-01 +2.71194e-01 -3.35154e-01 +3.39760e-01 +3.39760e-01 -3.35154e-01 +2.71194e-01 -1.52190e-01 +5.84980e-04 +1.38415e-05 
3980 +1.52166e-01 -2.71158e-01 +3.35124e-01 -3.39751e-01 -3.39751e-01 +3.35124e-01 -2.71158e-01 +1.52166e-01 +5.84976e-04 +1.38369e-05 
3981 -1.52142e-01 +2.71123e-01 -3.35095e-01 +3.39742e-01 +3.39742e-01 -3.35095e-01 +2.71123e-01 -1.52142e-01 +5.84972e-04 +1.38323e-05 
3982 +1.52118e-01 -2.71087e-01 +3.35065e-01 -3.39733e-01 -3.39733e-01 +3.35065e-01 -2.71087e-01 +1.52118e-01 +5.84968e-04 +1.38277e-05 
3983 -1.52094e-01 +2.71052e-01 -3.35036e-01 +3.39724e-01 +3.39724e-01 -3.35036e-01 +2.71052e-01 -1.52094e-01 +5.84965e-04 +1.38231e-05 
3984 +1.52071e-01 -2.71016e-01 +3.35006e-01 -3.39715e-01 -3.39715e-01 +3.35006e-01 -2.71016e-01 +1.52071e-01 +5.84961e-04 +1.38185e-05 
3985 -1.52047e-01 +2.70980e-01 -3.34976e-01 +3.39706e-01 +3.39706e-01 -3.34976e-01 +2.70980e-01 -1.52047e-01 +5.84957e-04 +1.38139e-05 
3986 +1.52023e-01 -2.70945e-01 +3.34947e-01 -3.39697e-01 -3.39697e-01 +3.34947e-01 -2.70945e-01 +1.52023e-01 +5.84953e-04 +1.38093e-05 
3987 -1.51999e-01 +2.70909e-01 -3.34917e-01 +3.39688e-01 +3.39688e-01 -3.34917e-01 +2.70909e-01 -1.51999e-01 +5.84949e-04 +1.38048e-05 
3988 +1.51976e-01 -2.70874e-01 +3.34888e-01 -3.39679e-01 -3.39679e-01 +3.34888e-01 -2.70874e-01 +1.51976e-01 +5.84946e-04 +1.38002e-05 
3989 -1.51952e-01 +2.70838e-01 -3.34858e-01 +3.39670e-01 +3.39670e-01 -3.34858e-01 +2.70838e-01 -1.51952e-01 +5.84942e-04 +1.37956e-05 
3990 +1.51928e-01 -2.70803e-01 +3.34829e-01 -3.39661e-01 -3.39661e-01 +3.34829e-01 -2.70803e-01 +1.51928e-01 +5.84938e-04 +1.37910e-05 
3991 -1.51904e-01 +2.70767e-01 -3.34799e-01 +3.39652e-01 +3.39652e-01 -3.34799e-01 +2.70767e-01 -1.51904e-01 +5.84934e-04 +1.37864e-05 
3992 +1.51881e-01 -2.70732e-01 +3.34769e-01 -3.39643e-01 -3.39643e-01 +3.34769e-01 -2.70732e-01 +1.51881e-01 +5.84931e-04 +1.37818e-05 
3993 -1.51857e-01 +2.70696e-01 -3.34740e-01 +3.39634e-01 +3.39634e-01 -3.34740e-01 +2.70696e-01 -1.51857e-01 +5.84927e-04 +1.37772e-05 
3994 +1.51833e-01 -2.70661e-01 +3.34710e-01 -3.39625e-01 -3.39625e-01 +3.34710e-01 -2.70661e-01 +1.51833e-01 +5.84923e-04 +1.37726e-05 
3995 -1.51810e-01 +2.70626e-01 -3.34681e-01 +3.39616e-01 +3.39616e-01 -3.34681e-01 +2.70626e-01 -1.51810e-01 +5.84919e-04 +1.37681e-05 
3996 +1.51786e-01 -2.70590e-01 +3.34651e-01 -3.39607e-01 -3.39607e-01 +3.34651e-01 -2.70590e-01 +1.51786e-01 +5.84916e-04 +1.37635e-05 
3997 -1.51762e-01 +2.70555e-01 -3.34622e-01 +3.39598e-01 +3.39598e-01 -3.34622e-01 +2.70555e-01 -1.51762e-01 +5.84912e-04 +1.37589e-05 
3998 +1.51739e-01 -2.70519e-01 +3.34592e-01 -3.39588e-01 -3.39588e-01 +3.34592e-01 -2.70519e-01 +1.51739e-01 +5.84908e-04 +1.37543e-05 
3999 -1.51715e-01 +2.70484e-01 -3.34563e-01 +3.39579e-01 +3.39579e-01 -3.34563e-01 +2.70484e-01 -1.51715e-01 +5.84904e-04 +1.37497e-05 
4000 +1.51691e-01 -2.70449e-01 +3.34533e-01 -3.39570e-01 -3.39570e-01 +3.34533e-01 -2.70449e-01 +1.51691e-01 +5.84901e-04 +1.37452e-05 
4001 -1.51668e-01 +2.70413e-01 -3.34504e-01 +3.39561e-01 +3.39561e-01 -3.34504e-01 +2.70413e-01 -1.51668e-01 +5.84897e-04 +1.37406e-05 
4002 +1.51644e-01 -2.70378e-01 +3.34474e-01 -3.39552e-01 -3.39552e-01 +3.34474e-01 -2.70378e-01 +1.51644e-01 +5.84893e-04 +1.37360e-05 
4003 -1.51620e-01 +2.70343e-01 -3.34445e-01 +3.39543e-01 +3.39543e-01 -3.34445e-01 +2.70343e-01 -1.51620e-01 +5.84889e-04 +1.37314e-05 
4004 +1.51597e-01 -2.70307e-01 +3.34415e-01 -3.39534e-01 -3.39534e-01 +3.34415e-01 -2.70307e-01 +1.51597e-01 +5.84886e-04 +1.37269e-05 
4005 -1.51573e-01 +2.70272e-01 -3.34386e-01 +3.39525e-01 +3.39525e-01 -3.34386e-01 +2.70272e-01 -1.51573e-01 +5.84882e-04 +1.37223e-05 
4006 +1.51550e-01 -2.70237e-01 +3.34356e-01 -3.39516e-01 -3.39516e-01 +3.34356e-01 -2.70237e-01 +1.51550e-01 +5.84878e-04 +1.37177e-05 
4007 -1.51526e-01 +2.70201e-01 -3.34327e-01 +3.39506e-01 +3.39506e-01 -3.34327e-01 +2.70201e-01 -1.51526e-01 +5.84874e-04 +1.37131e-05 
4008 +1.51503e-01 -2.70166e-01 +3.34297e-01 -3.39497e-01 -3.39497e-01 +3.34297e-01 -2.70166e-01 +1.51503e-01 +5.84871e-04 +1.37086e-05 
4009 -1.51479e-01 +2.70131e-01 -3.34268e-01 +3.39488e-01 +3.39488e-01 -3.34268e-01 +2.70131e-01 -1.51479e-01 +5.84867e-04 +1.37040e-05 
4010 +1.51455e-01 -2.70096e-01 +3.34238e-01 -3.39479e-01 -3.39479e-01 +3.34238e-01 -2.70096e-01 +1.51455e-01 +5.84863e-04 +1.36994e-05 
4011 -1.51432e-01 +2.70060e-01 -3.34209e-01 +3.39470e-01 +3.39470e-01 -3.34209e-01 +2.70060e-01 -1.51432e-01 +5.84860e-04 +1.36949e-05 
4012 +1.51408e-01 -2.70025e-01 +3.34180e-01 -3.39461e-01 -3.39461e-01 +3.34180e-01 -2.70025e-01 +1.51408e-01 +5.84856e-04 +1.36903e-05 
4013 -1.51385e-01 +2.69990e-01 -3.34150e-01 +3.39451e-01 +3.39451e-01 -3.34150e-01 +2.69990e-01 -1.51385e-01 +5.84852e-04 +1.36857e-05 
4014 +1.51361e-01 -2.69955e-01 +3.34121e-01 -3.39442e-01 -3.39442e-01 +3.34121e-01 -2.69955e-01 +1.51361e-01 +5.84848e-04 +1.36812e-05 
4015 -1.51338e-01 +2.69920e-01 -3.34091e-01 +3.39433e-01 +3.39433e-01 -3.34091e-01 +2.69920e-01 -1.51338e-01 +5.84845e-04 +1.36766e-05 
4016 +1.51314e-01 -2.69884e-01 +3.34062e-01 -3.39424e-01 -3.39424e-01 +3.34062e-01 -2.69884e-01 +1.51314e-01 +5.84841e-04 +1.36721e-05 
4017 -1.51291e-01 +2.69849e-01 -3.34032e-01 +3.39415e-01 +3.39415e-01 -3.34032e-01 +2.69849e-01 -1.51291e-01 +5.84837e-04 +1.36675e-05 
4018 +1.51267e-01 -2.69814e-01 +3.34003e-01 -3.39405e-01 -3.39405e-01 +3.34003e-01 -2.69814e-01 +1.51267e-01 +5.84834e-04 +1.36629e-05 
4019 -1.51244e-01 +2.69779e-01 -3.33974e-01 +3.39396e-01 +3.39396e-01 -3.33974e-01 +2.69779e-01 -1.51244e-01 +5.84830e-04 +1.36584e-05 
4020 +1.51221e-01 -2.69744e-01 +3.33944e-01 -3.39387e-01 -3.39387e-01 +3.33944e-01 -2.69744e-01 +1.51221e-01 +5.84826e-04 +1.36538e-05 
